incidnt_num,category,descript,day_of_week,date,time,pd_district,resolution,address,lon,lat,location,id
1.40052862E8,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Wednesday,12/25/2013 08:00:00 AM +0000,08:00,CENTRAL,NONE,100 Block of BAY ST,-122.409898633876,37.8061131078167,"(37.8061131078167, -122.409898633876)",12439
1.3105916E8,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Tuesday,12/17/2013 08:00:00 AM +0000,00:01,TARAVAL,NONE,JOHNMUIR DR / LAKE MERCED BL,-122.485736249604,37.7081535998314,"(37.7081535998314, -122.485736249604)",14674
1.40050684E8,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Saturday,01/18/2014 08:00:00 AM +0000,00:40,MISSION,"ARREST, CITED",400 Block of CASTRO ST,-122.435124586153,37.7616535390528,"(37.7616535390528, -122.435124586153)",4424
1.40003053E8,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Thursday,01/02/2014 08:00:00 AM +0000,03:00,MISSION,NONE,1200 Block of TREAT AV,-122.412737299029,37.7494213750889,"(37.7494213750889, -122.412737299029)",10048
1.40000689E8,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,12/31/2013 08:00:00 AM +0000,18:00,NORTHERN,NONE,500 Block of FRANKLIN ST,-122.421670809725,37.7794587398255,"(37.7794587398255, -122.421670809725)",10463
1.30987122E8,VEHICLE THEFT,STOLEN TRUCK,Wednesday,11/20/2013 08:00:00 AM +0000,21:30,MISSION,NONE,FLORIDA ST / 19TH ST,-122.410964638346,37.7604284539394,"(37.7604284539394, -122.410964638346)",23471
1.31024016E8,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,12/04/2013 08:00:00 AM +0000,18:05,MISSION,PSYCHOPATHIC CASE,500 Block of VALENCIA ST,-122.421883793881,37.7644422001727,"(37.7644422001727, -122.421883793881)",18797
1.46024954E8,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Thursday,12/12/2013 08:00:00 AM +0000,21:00,INGLESIDE,NONE,400 Block of GENEVA AV,-122.447442677916,37.7210759375056,"(37.7210759375056, -122.447442677916)",16401
1.36213496E8,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,11/03/2013 07:00:00 AM +0000,10:00,MISSION,NONE,0 Block of SHOTWELL ST,-122.416807962504,37.7680700471,"(37.7680700471, -122.416807962504)",29340
1.30940421E8,DRUG/NARCOTIC,POSSESSION OF HEROIN,Tuesday,11/05/2013 08:00:00 AM +0000,20:55,TENDERLOIN,"ARREST, BOOKED",HYDE ST / GOLDEN GATE AV,-122.415508242782,37.7816542806075,"(37.7816542806075, -122.415508242782)",28917
